sample_id	subject_id	study_condition	time_months	time_years	taxon	relative_abundance	rel_abund_log10	taxon_short
PRJNA231909.3109940	E016924	control	11.9917864476386	0.999315537303217	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.00425925422144841	-2.36964798347552	s__Roseburia_intestinalis
PRJNA231909.3109940	E016924	control	11.9917864476386	0.999315537303217	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	1.76027037752999e-05	-4.55904837528329	s__Prevotella_copri
PRJNA231909.3109945	E016924	control	20.2053388090349	1.68377823408624	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.000338867502406479	-3.45733948392784	s__Bacteroides_vulgatus
PRJNA231909.3109945	E016924	control	20.2053388090349	1.68377823408624	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.121077818701485	-0.916899544196469	s__Bacteroides_dorei
PRJNA231909.3109945	E016924	control	20.2053388090349	1.68377823408624	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0901863651239327	-1.04481096399272	s__Bacteroides_uniformis
PRJNA231909.3109945	E016924	control	20.2053388090349	1.68377823408624	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0491606928100078	-1.30829367250212	s__Faecalibacterium_prausnitzii
PRJNA231909.3109945	E016924	control	20.2053388090349	1.68377823408624	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	5.76114762060602e-05	-4.16997958172181	s__Bacteroides_fragilis
PRJNA231909.3109945	E016924	control	20.2053388090349	1.68377823408624	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.000414282525078996	-3.37234485514842	s__Bifidobacterium_bifidum
PRJNA231909.3109945	E016924	control	20.2053388090349	1.68377823408624	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0519980580131562	-1.28392936252811	s__Bifidobacterium_longum
PRJNA231909.3109945	E016924	control	20.2053388090349	1.68377823408624	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0216008028799337	-1.66532909800118	s__Blautia_wexlerae
PRJNA231909.3109945	E016924	control	20.2053388090349	1.68377823408624	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.0262064203189275	-1.58142660867452	s__Bacteroides_ovatus
PRJNA231909.3109945	E016924	control	20.2053388090349	1.68377823408624	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0201062051560671	-1.69645394385577	s__Parabacteroides_distasonis
PRJNA231909.3109945	E016924	control	20.2053388090349	1.68377823408624	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.00950229285673706	-2.0217147874782	s__Roseburia_intestinalis
PRJNA231909.3109945	E016924	control	20.2053388090349	1.68377823408624	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	1.71034069986741e-05	-4.5669761132687	s__Prevotella_copri
PRJNA231909.3109952	E016924	control	24.476386036961	2.03969883641342	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.000328172854373671	-3.47086125678818	s__Bacteroides_vulgatus
PRJNA231909.3109952	E016924	control	24.476386036961	2.03969883641342	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.0804064502319515	-1.09465510157259	s__Bacteroides_dorei
PRJNA231909.3109952	E016924	control	24.476386036961	2.03969883641342	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0655445508902976	-1.18339715358581	s__Bacteroides_uniformis
PRJNA231909.3109952	E016924	control	24.476386036961	2.03969883641342	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.078025221599195	-1.10770933200738	s__Faecalibacterium_prausnitzii
PRJNA231909.3109952	E016924	control	24.476386036961	2.03969883641342	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	2.25049961091362e-05	-4.48804988160976	s__Bacteroides_fragilis
PRJNA231909.3109952	E016924	control	24.476386036961	2.03969883641342	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.000215247785008272	-3.64733947099669	s__Bifidobacterium_bifidum
PRJNA231909.3109952	E016924	control	24.476386036961	2.03969883641342	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0566970867532592	-1.24636266340846	s__Bifidobacterium_longum
PRJNA231909.3109952	E016924	control	24.476386036961	2.03969883641342	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.00138220684992068	-2.85629623375909	s__Blautia_wexlerae
PRJNA231909.3109952	E016924	control	24.476386036961	2.03969883641342	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.0131589212805243	-1.88044979839455	s__Bacteroides_ovatus
PRJNA231909.3109952	E016924	control	24.476386036961	2.03969883641342	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.00531748048066671	-2.27347813282057	s__Parabacteroides_distasonis
PRJNA231909.3109952	E016924	control	24.476386036961	2.03969883641342	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.00186931498792732	-2.72600042263822	s__Roseburia_intestinalis
PRJNA231909.3109952	E016924	control	24.476386036961	2.03969883641342	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	6.55145442288188e-05	-4.12196939446355	s__Prevotella_copri
PRJNA231909.3114865	E016924	control	32.1971252566735	2.68309377138946	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.000290671185373298	-3.52190819023335	s__Bacteroides_vulgatus
PRJNA231909.3114865	E016924	control	32.1971252566735	2.68309377138946	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.262245323879818	-0.581275686706726	s__Bacteroides_dorei
PRJNA231909.3114865	E016924	control	32.1971252566735	2.68309377138946	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.112069545831774	-0.95047363756484	s__Bacteroides_uniformis
PRJNA231909.3114865	E016924	control	32.1971252566735	2.68309377138946	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.00996524048739536	-2.00107662535652	s__Faecalibacterium_prausnitzii
PRJNA231909.3114865	E016924	control	32.1971252566735	2.68309377138946	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	3.79092839836476e-05	-4.3195803197341	s__Bacteroides_fragilis
PRJNA231909.3114865	E016924	control	32.1971252566735	2.68309377138946	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.000137633706494721	-3.83081447670363	s__Bifidobacterium_bifidum
PRJNA231909.3114865	E016924	control	32.1971252566735	2.68309377138946	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.000656960889721893	-3.17589963216436	s__Bifidobacterium_longum
PRJNA231909.3114865	E016924	control	32.1971252566735	2.68309377138946	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0316443497012418	-1.49956660408417	s__Blautia_wexlerae
PRJNA231909.3114865	E016924	control	32.1971252566735	2.68309377138946	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	7.49183475033036e-05	-4.07099846572106	s__Bacteroides_ovatus
PRJNA231909.3114865	E016924	control	32.1971252566735	2.68309377138946	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.029254664467328	-1.53365645090477	s__Parabacteroides_distasonis
PRJNA231909.3114865	E016924	control	32.1971252566735	2.68309377138946	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.00940440313832858	-2.02620720851477	s__Roseburia_intestinalis
PRJNA231909.3114865	E016924	control	32.1971252566735	2.68309377138946	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	4.77116845915565e-05	-4.23873624854458	s__Prevotella_copri
PRJNA231909.3111969	E017751	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.000265400053080011	-3.56003598037411	s__Bacteroides_vulgatus
PRJNA231909.3111969	E017751	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.226129445225889	-0.645623677593614	s__Bacteroides_dorei
PRJNA231909.3111969	E017751	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.123563924712785	-0.908073159894786	s__Bacteroides_uniformis
PRJNA231909.3111969	E017751	control	0	0	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0868901173780235	-1.06097963693921	s__Faecalibacterium_prausnitzii
PRJNA231909.3111969	E017751	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.0345461069092214	-1.46147519105075	s__Bacteroides_fragilis
PRJNA231909.3111969	E017751	control	0	0	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0232315046463009	-1.63373575930955	s__Bifidobacterium_bifidum
PRJNA231909.3111969	E017751	control	0	0	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0186264037252807	-1.72963788988713	s__Bifidobacterium_longum
PRJNA231909.3111969	E017751	control	0	0	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0131801026360205	-1.87975182506895	s__Blautia_wexlerae
PRJNA231909.3111969	E017751	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	9.40000188000038e-06	-4.7121982279835	s__Bacteroides_ovatus
PRJNA231909.3111969	E017751	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.00858670171734034	-2.06566814186248	s__Parabacteroides_distasonis
PRJNA231909.3111969	E017751	control	0	0	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.0871340174268035	-1.05976242252656	s__Roseburia_intestinalis
PRJNA231909.3111969	E017751	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	1.70000034000007e-05	-4.56863618115207	s__Prevotella_copri
PRJNA231909.3111970	E017751	control	4.435318275154	0.369609856262834	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.000232200069660021	-3.61582573628397	s__Bacteroides_vulgatus
PRJNA231909.3111970	E017751	control	4.435318275154	0.369609856262834	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.0933601280080384	-1.0297920457862	s__Bacteroides_dorei
PRJNA231909.3111970	E017751	control	4.435318275154	0.369609856262834	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0580775174232552	-1.23591718424714	s__Bacteroides_uniformis
PRJNA231909.3111970	E017751	control	4.435318275154	0.369609856262834	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.126503137950941	-0.897864372169377	s__Faecalibacterium_prausnitzii
PRJNA231909.3111970	E017751	control	4.435318275154	0.369609856262834	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.0529706158911848	-1.27588299740556	s__Bacteroides_fragilis
PRJNA231909.3111970	E017751	control	4.435318275154	0.369609856262834	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0433527130058139	-1.36288355380835	s__Bifidobacterium_bifidum
PRJNA231909.3111970	E017751	control	4.435318275154	0.369609856262834	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0262085078625524	-1.58139202834004	s__Bifidobacterium_longum
PRJNA231909.3111970	E017751	control	4.435318275154	0.369609856262834	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0240917072275122	-1.61795219339079	s__Blautia_wexlerae
PRJNA231909.3111970	E017751	control	4.435318275154	0.369609856262834	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	2.79000083700025e-05	-4.42136069412044	s__Bacteroides_ovatus
PRJNA231909.3111970	E017751	control	4.435318275154	0.369609856262834	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.00621200186360056	-2.20606986314835	s__Parabacteroides_distasonis
PRJNA231909.3111970	E017751	control	4.435318275154	0.369609856262834	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.169512550853765	-0.770772521296203	s__Roseburia_intestinalis
PRJNA231909.3111970	E017751	control	4.435318275154	0.369609856262834	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	2.33000069900021e-05	-4.47755567533095	s__Prevotella_copri
PRJNA231909.3112924	E017751	control	10.6776180698152	0.889801505817933	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.000302000030200003	-3.50584536394408	s__Bacteroides_vulgatus
PRJNA231909.3112924	E017751	control	10.6776180698152	0.889801505817933	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.210620721062072	-0.676478285502354	s__Bacteroides_dorei
PRJNA231909.3112924	E017751	control	10.6776180698152	0.889801505817933	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0636305063630506	-1.19626637349743	s__Bacteroides_uniformis
PRJNA231909.3112924	E017751	control	10.6776180698152	0.889801505817933	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0781274078127408	-1.10714100047361	s__Faecalibacterium_prausnitzii
PRJNA231909.3112924	E017751	control	10.6776180698152	0.889801505817933	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.0504942050494205	-1.29667246042134	s__Bacteroides_fragilis
PRJNA231909.3112924	E017751	control	10.6776180698152	0.889801505817933	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0560493056049306	-1.25135228605869	s__Bifidobacterium_bifidum
PRJNA231909.3112924	E017751	control	10.6776180698152	0.889801505817933	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0336940033694003	-1.47231851046464	s__Bifidobacterium_longum
PRJNA231909.3112924	E017751	control	10.6776180698152	0.889801505817933	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0366780036678004	-1.43547591919652	s__Blautia_wexlerae
PRJNA231909.3112924	E017751	control	10.6776180698152	0.889801505817933	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	3.28000032800003e-05	-4.36855619770444	s__Bacteroides_ovatus
PRJNA231909.3112924	E017751	control	10.6776180698152	0.889801505817933	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.00913440091344009	-2.0388447416375	s__Parabacteroides_distasonis
PRJNA231909.3112924	E017751	control	10.6776180698152	0.889801505817933	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.0726118072611807	-1.13893294746675	s__Roseburia_intestinalis
PRJNA231909.3112924	E017751	control	10.6776180698152	0.889801505817933	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	4.86000048600005e-05	-4.23210234796363	s__Prevotella_copri
PRJNA231909.3112925	E017751	control	16.7556468172485	1.39630390143737	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.000268599973140003	-3.55501892978266	s__Bacteroides_vulgatus
PRJNA231909.3112925	E017751	control	16.7556468172485	1.39630390143737	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.228162777183722	-0.641736171592367	s__Bacteroides_dorei
PRJNA231909.3112925	E017751	control	16.7556468172485	1.39630390143737	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.096777890322211	-1.01417897632001	s__Bacteroides_uniformis
PRJNA231909.3112925	E017751	control	16.7556468172485	1.39630390143737	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0568341943165806	-1.24531388462667	s__Faecalibacterium_prausnitzii
PRJNA231909.3112925	E017751	control	16.7556468172485	1.39630390143737	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.0396588960341104	-1.40154988555976	s__Bacteroides_fragilis
PRJNA231909.3112925	E017751	control	16.7556468172485	1.39630390143737	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0451131954886805	-1.34560015250963	s__Bifidobacterium_bifidum
PRJNA231909.3112925	E017751	control	16.7556468172485	1.39630390143737	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0209348979065102	-1.67892175221598	s__Bifidobacterium_longum
PRJNA231909.3112925	E017751	control	16.7556468172485	1.39630390143737	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0299200970079903	-1.52389187554315	s__Blautia_wexlerae
PRJNA231909.3112925	E017751	control	16.7556468172485	1.39630390143737	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	5.25999947400005e-05	-4.2034257032814	s__Bacteroides_ovatus
PRJNA231909.3112925	E017751	control	16.7556468172485	1.39630390143737	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0156159984384002	-1.8061522234281	s__Parabacteroides_distasonis
PRJNA231909.3112925	E017751	control	16.7556468172485	1.39630390143737	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.0411145958885404	-1.38589835662226	s__Roseburia_intestinalis
PRJNA231909.3112925	E017751	control	16.7556468172485	1.39630390143737	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	4.63999953600005e-05	-4.24872093174585	s__Prevotella_copri
PRJNA231909.3113339	E017751	control	17.9055441478439	1.492128678987	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.000285435222706482	-3.52953772799784	s__Bacteroides_vulgatus
PRJNA231909.3113339	E017751	control	17.9055441478439	1.492128678987	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.220755941283154	-0.656067926657106	s__Bacteroides_dorei
PRJNA231909.3113339	E017751	control	17.9055441478439	1.492128678987	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0833439846477055	-1.0790736343585	s__Bacteroides_uniformis
PRJNA231909.3113339	E017751	control	17.9055441478439	1.492128678987	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.064737688630777	-1.18877573045623	s__Faecalibacterium_prausnitzii
PRJNA231909.3113339	E017751	control	17.9055441478439	1.492128678987	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.101317502579818	-0.994272661278014	s__Bacteroides_fragilis
PRJNA231909.3113339	E017751	control	17.9055441478439	1.492128678987	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0274678895375689	-1.56101662668475	s__Bifidobacterium_bifidum
PRJNA231909.3113339	E017751	control	17.9055441478439	1.492128678987	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0181018337662868	-1.74203757650748	s__Bifidobacterium_longum
PRJNA231909.3113339	E017751	control	17.9055441478439	1.492128678987	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0171705188420251	-1.76496372485716	s__Blautia_wexlerae
PRJNA231909.3113339	E017751	control	17.9055441478439	1.492128678987	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	1.12013822505697e-05	-4.67363582377758	s__Bacteroides_ovatus
PRJNA231909.3113339	E017751	control	17.9055441478439	1.492128678987	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0215110544641209	-1.66713645341783	s__Parabacteroides_distasonis
PRJNA231909.3113339	E017751	control	17.9055441478439	1.492128678987	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.096008947504122	-1.01764305878819	s__Roseburia_intestinalis
PRJNA231909.3113339	E017751	control	17.9055441478439	1.492128678987	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	3.71045787050122e-05	-4.32693687610521	s__Prevotella_copri
PRJNA231909.3113393	E017751	control	19.8767967145791	1.65639972621492	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.000205604708347821	-3.66634175931484	s__Bacteroides_vulgatus
PRJNA231909.3113393	E017751	control	19.8767967145791	1.65639972621492	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.126631299856767	-0.897424640488373	s__Bacteroides_dorei
PRJNA231909.3113393	E017751	control	19.8767967145791	1.65639972621492	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0689020778575829	-1.16170465491077	s__Bacteroides_uniformis
